trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8379F214983:2021-02-19T13:09:32Z,13:15:00,13:19:00,StopPoint:OCETGV-87571240,1,,0,0,
OCESN8379F214983:2021-02-19T13:09:32Z,13:49:00,13:53:00,StopPoint:OCETGV-87575001,2,,0,0,
OCESN8379F214983:2021-02-19T13:09:32Z,14:41:00,14:44:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8379F214983:2021-02-19T13:09:32Z,15:19:00,15:19:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8380F144785:2021-02-21T18:50:52Z,15:46:00,15:46:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8380F144785:2021-02-21T18:50:52Z,16:20:00,16:23:00,StopPoint:OCETGV-87485300,1,,0,0,
OCESN8380F144785:2021-02-21T18:50:52Z,16:36:00,16:39:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8380F144785:2021-02-21T18:50:52Z,17:11:00,17:14:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8380F144785:2021-02-21T18:50:52Z,18:37:00,18:37:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8380F154793:2021-02-20T18:50:55Z,15:46:00,15:46:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8380F154793:2021-02-20T18:50:55Z,16:20:00,16:23:00,StopPoint:OCETGV-87485300,1,,0,0,
OCESN8380F154793:2021-02-20T18:50:55Z,16:36:00,16:39:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8380F154793:2021-02-20T18:50:55Z,17:11:00,17:14:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8380F154793:2021-02-20T18:50:55Z,18:41:00,18:41:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8380F217691:2021-02-19T18:51:30Z,15:46:00,15:46:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8380F217691:2021-02-19T18:51:30Z,16:20:00,16:23:00,StopPoint:OCETGV-87485300,1,,0,0,
OCESN8380F217691:2021-02-19T18:51:30Z,16:36:00,16:39:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8380F217691:2021-02-19T18:51:30Z,17:11:00,17:14:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8380F217691:2021-02-19T18:51:30Z,18:36:00,18:36:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8383F144809:2021-02-21T18:50:52Z,15:19:00,15:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8383F144809:2021-02-21T18:50:52Z,16:45:00,16:48:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8383F144809:2021-02-21T18:50:52Z,17:36:00,17:39:00,StopPoint:OCETGV INOUI-87485300,2,,0,0,
OCESN8383F144809:2021-02-21T18:50:52Z,17:57:00,17:59:00,StopPoint:OCETGV INOUI-87485227,3,,0,0,
OCESN8383F144809:2021-02-21T18:50:52Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87485003,4,,1,0,
OCESN8383F223700:2021-02-19T18:51:30Z,15:27:00,15:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8383F223700:2021-02-19T18:51:30Z,16:45:00,16:48:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8383F223700:2021-02-19T18:51:30Z,17:36:00,17:39:00,StopPoint:OCETGV INOUI-87485300,2,,0,0,
OCESN8383F223700:2021-02-19T18:51:30Z,17:57:00,17:59:00,StopPoint:OCETGV INOUI-87485227,3,,0,0,
OCESN8383F223700:2021-02-19T18:51:30Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87485003,4,,1,0,
OCESN8384F171166:2021-02-19T13:09:32Z,16:33:00,16:33:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8384F171166:2021-02-19T13:09:32Z,16:51:00,16:54:00,StopPoint:OCETGV-87485227,1,,0,0,
OCESN8384F171166:2021-02-19T13:09:32Z,17:12:00,17:15:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8384F171166:2021-02-19T13:09:32Z,18:05:00,18:15:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8384F171166:2021-02-19T13:09:32Z,19:37:00,19:37:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8384F222876:2021-02-19T18:51:30Z,16:33:00,16:33:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8384F222876:2021-02-19T18:51:30Z,16:51:00,16:54:00,StopPoint:OCETGV-87485227,1,,0,0,
OCESN8384F222876:2021-02-19T18:51:30Z,17:12:00,17:15:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8384F222876:2021-02-19T18:51:30Z,18:05:00,18:15:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8384F222876:2021-02-19T18:51:30Z,19:34:00,19:34:00,StopPoint:OCETGV-87391003,4,,1,0,
OCESN8386F144860:2021-02-20T18:50:55Z,18:39:00,18:39:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8386F144860:2021-02-20T18:50:55Z,19:17:00,19:20:00,StopPoint:OCETGV-87485300,1,,0,0,
OCESN8386F144860:2021-02-20T18:50:55Z,20:05:00,20:15:00,StopPoint:OCETGV-87575001,2,,0,0,
OCESN8386F144860:2021-02-20T18:50:55Z,21:40:00,21:40:00,StopPoint:OCETGV-87391003,3,,1,0,
OCESN8386F215014:2021-02-20T18:50:55Z,18:39:00,18:39:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8386F215014:2021-02-20T18:50:55Z,19:17:00,19:20:00,StopPoint:OCETGV-87485300,1,,0,0,
OCESN8386F215014:2021-02-20T18:50:55Z,20:05:00,20:15:00,StopPoint:OCETGV-87575001,2,,0,0,
OCESN8386F215014:2021-02-20T18:50:55Z,21:34:00,21:34:00,StopPoint:OCETGV-87391003,3,,1,0,
OCESN8388F220560:2021-02-19T13:09:32Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8388F220560:2021-02-19T13:09:32Z,20:06:00,20:09:00,StopPoint:OCETGV INOUI-87485227,1,,0,0,
OCESN8388F220560:2021-02-19T13:09:32Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87485300,2,,0,0,
OCESN8388F220560:2021-02-19T13:09:32Z,21:12:00,21:15:00,StopPoint:OCETGV INOUI-87575001,3,,0,0,
OCESN8388F220560:2021-02-19T13:09:32Z,22:35:00,22:35:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8388F221485:2021-02-19T13:09:32Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8388F221485:2021-02-19T13:09:32Z,20:06:00,20:09:00,StopPoint:OCETGV INOUI-87485227,1,,0,0,
OCESN8388F221485:2021-02-19T13:09:32Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87485300,2,,0,0,
OCESN8388F221485:2021-02-19T13:09:32Z,21:12:00,21:15:00,StopPoint:OCETGV INOUI-87575001,3,,0,0,
OCESN8388F221485:2021-02-19T13:09:32Z,22:34:00,22:34:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8389F115390:2021-02-21T18:50:52Z,17:27:00,17:27:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8389F115390:2021-02-21T18:50:52Z,18:45:00,18:54:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8389F115390:2021-02-21T18:50:52Z,19:39:00,19:42:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8389F115390:2021-02-21T18:50:52Z,20:16:00,20:16:00,StopPoint:OCETGV-87485003,3,,1,0,
OCESN8389F144931:2021-02-21T18:50:52Z,17:20:00,17:20:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8389F144931:2021-02-21T18:50:52Z,18:45:00,18:54:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8389F144931:2021-02-21T18:50:52Z,19:39:00,19:42:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8389F144931:2021-02-21T18:50:52Z,20:16:00,20:16:00,StopPoint:OCETGV-87485003,3,,1,0,
OCESN8390F117010:2021-02-21T18:50:52Z,19:53:00,19:53:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8390F117010:2021-02-21T18:50:52Z,20:11:00,20:14:00,StopPoint:OCETGV-87485227,1,,0,0,
OCESN8390F117010:2021-02-21T18:50:52Z,20:32:00,20:35:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8390F117010:2021-02-21T18:50:52Z,21:17:00,21:28:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8390F117010:2021-02-21T18:50:52Z,21:58:00,22:02:00,StopPoint:OCETGV-87571240,4,,0,0,
OCESN8390F117010:2021-02-21T18:50:52Z,23:02:00,23:02:00,StopPoint:OCETGV-87391003,5,,1,0,
OCESN8390F202433:2021-02-19T18:51:30Z,19:42:00,19:42:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8390F202433:2021-02-19T18:51:30Z,20:03:00,20:05:00,StopPoint:OCETGV-87485227,1,,0,0,
OCESN8390F202433:2021-02-19T18:51:30Z,20:24:00,20:27:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8390F202433:2021-02-19T18:51:30Z,21:15:00,21:27:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8390F202433:2021-02-19T18:51:30Z,21:58:00,22:02:00,StopPoint:OCETGV-87571240,4,,0,0,
OCESN8390F202433:2021-02-19T18:51:30Z,23:02:00,23:02:00,StopPoint:OCETGV-87391003,5,,1,0,
OCESN8390F206913:2021-02-21T18:50:52Z,19:53:00,19:53:00,StopPoint:OCETGV-87485003,0,,0,1,
OCESN8390F206913:2021-02-21T18:50:52Z,20:11:00,20:14:00,StopPoint:OCETGV-87485227,1,,0,0,
OCESN8390F206913:2021-02-21T18:50:52Z,20:32:00,20:35:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8390F206913:2021-02-21T18:50:52Z,21:17:00,21:28:00,StopPoint:OCETGV-87575001,3,,0,0,
OCESN8390F206913:2021-02-21T18:50:52Z,21:58:00,22:02:00,StopPoint:OCETGV-87571240,4,,0,0,
OCESN8390F206913:2021-02-21T18:50:52Z,23:00:00,23:00:00,StopPoint:OCETGV-87391003,5,,1,0,
OCESN8391F221497:2021-02-21T18:50:52Z,18:19:00,18:19:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8391F221497:2021-02-21T18:50:52Z,19:45:00,19:48:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8391F221497:2021-02-21T18:50:52Z,20:20:00,20:23:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8391F221497:2021-02-21T18:50:52Z,20:38:00,20:41:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8391F221497:2021-02-21T18:50:52Z,20:59:00,21:02:00,StopPoint:OCETGV-87485227,4,,0,0,
OCESN8391F221497:2021-02-21T18:50:52Z,21:21:00,21:21:00,StopPoint:OCETGV-87485003,5,,1,0,
OCESN8391F221498:2021-02-19T18:51:30Z,18:27:00,18:27:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8391F221498:2021-02-19T18:51:30Z,19:45:00,19:48:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8391F221498:2021-02-19T18:51:30Z,20:20:00,20:23:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8391F221498:2021-02-19T18:51:30Z,20:38:00,20:41:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8391F221498:2021-02-19T18:51:30Z,20:59:00,21:02:00,StopPoint:OCETGV-87485227,4,,0,0,
OCESN8391F221498:2021-02-19T18:51:30Z,21:21:00,21:21:00,StopPoint:OCETGV-87485003,5,,1,0,
OCESN8392F202445:2021-02-21T18:50:52Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8392F202445:2021-02-21T18:50:52Z,20:59:00,21:02:00,StopPoint:OCETGV INOUI-87485227,1,,0,0,
OCESN8392F202445:2021-02-21T18:50:52Z,21:20:00,21:23:00,StopPoint:OCETGV INOUI-87485300,2,,0,0,
OCESN8392F202445:2021-02-21T18:50:52Z,22:05:00,22:15:00,StopPoint:OCETGV INOUI-87575001,3,,0,0,
OCESN8392F202445:2021-02-21T18:50:52Z,22:50:00,22:54:00,StopPoint:OCETGV INOUI-87571240,4,,0,0,
OCESN8392F202445:2021-02-21T18:50:52Z,23:58:00,23:58:00,StopPoint:OCETGV INOUI-87391003,5,,1,0,
OCESN8393F150036:2021-02-19T18:51:30Z,19:19:00,19:19:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8393F150036:2021-02-19T18:51:30Z,20:45:00,20:49:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8393F150036:2021-02-19T18:51:30Z,21:36:00,21:39:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8393F150036:2021-02-19T18:51:30Z,21:57:00,21:59:00,StopPoint:OCETGV-87485227,3,,0,0,
OCESN8393F150036:2021-02-19T18:51:30Z,22:19:00,22:19:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8393F225768:2021-02-21T18:50:52Z,19:27:00,19:27:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8393F225768:2021-02-21T18:50:52Z,20:45:00,20:49:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8393F225768:2021-02-21T18:50:52Z,21:36:00,21:39:00,StopPoint:OCETGV-87485300,2,,0,0,
OCESN8393F225768:2021-02-21T18:50:52Z,21:57:00,21:59:00,StopPoint:OCETGV-87485227,3,,0,0,
OCESN8393F225768:2021-02-21T18:50:52Z,22:19:00,22:19:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8394F145059:2021-02-19T18:51:30Z,21:52:00,21:52:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8394F145059:2021-02-19T18:51:30Z,22:26:00,22:29:00,StopPoint:OCETGV INOUI-87485300,1,,0,0,
OCESN8394F145059:2021-02-19T18:51:30Z,23:12:00,23:15:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8394F145059:2021-02-19T18:51:30Z,24:35:00,24:35:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8394F184624:2021-02-19T18:51:30Z,21:43:00,21:43:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8394F184624:2021-02-19T18:51:30Z,22:18:00,22:21:00,StopPoint:OCETGV INOUI-87485300,1,,0,0,
OCESN8394F184624:2021-02-19T18:51:30Z,23:01:00,23:04:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8394F184624:2021-02-19T18:51:30Z,24:24:00,24:24:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8394F209751:2021-02-19T18:51:30Z,21:52:00,21:52:00,StopPoint:OCETGV INOUI-87485003,0,,0,1,
OCESN8394F209751:2021-02-19T18:51:30Z,22:26:00,22:29:00,StopPoint:OCETGV INOUI-87485300,1,,0,0,
OCESN8394F209751:2021-02-19T18:51:30Z,23:12:00,23:15:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8394F209751:2021-02-19T18:51:30Z,24:34:00,24:34:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8395F145084:2021-02-21T18:50:52Z,20:20:00,20:20:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8395F145084:2021-02-21T18:50:52Z,21:45:00,21:48:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8395F145084:2021-02-21T18:50:52Z,22:21:00,22:24:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8395F145084:2021-02-21T18:50:52Z,22:39:00,22:42:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8395F145084:2021-02-21T18:50:52Z,23:00:00,23:02:00,StopPoint:OCETGV-87485227,4,,0,0,
OCESN8395F145084:2021-02-21T18:50:52Z,23:22:00,23:22:00,StopPoint:OCETGV-87485003,5,,1,0,
OCESN8395F202452:2021-02-21T18:50:52Z,20:13:00,20:13:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8395F202452:2021-02-21T18:50:52Z,21:39:00,21:42:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8395F202452:2021-02-21T18:50:52Z,22:11:00,22:14:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8395F202452:2021-02-21T18:50:52Z,22:29:00,22:33:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8395F202452:2021-02-21T18:50:52Z,22:50:00,22:53:00,StopPoint:OCETGV-87485227,4,,0,0,
OCESN8395F202452:2021-02-21T18:50:52Z,23:11:00,23:11:00,StopPoint:OCETGV-87485003,5,,1,0,
OCESN8395F209038:2021-02-19T18:51:30Z,20:27:00,20:27:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8395F209038:2021-02-19T18:51:30Z,21:45:00,21:48:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8395F209038:2021-02-19T18:51:30Z,22:21:00,22:24:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8395F209038:2021-02-19T18:51:30Z,22:39:00,22:42:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8395F209038:2021-02-19T18:51:30Z,23:00:00,23:02:00,StopPoint:OCETGV-87485227,4,,0,0,
OCESN8395F209038:2021-02-19T18:51:30Z,23:22:00,23:22:00,StopPoint:OCETGV-87485003,5,,1,0,
OCESN8397F148519:2021-02-19T18:51:30Z,18:19:00,18:19:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8397F148519:2021-02-19T18:51:30Z,19:45:00,19:54:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8397F148519:2021-02-19T18:51:30Z,20:27:00,20:30:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8397F148519:2021-02-19T18:51:30Z,20:45:00,20:48:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8397F148519:2021-02-19T18:51:30Z,21:22:00,21:22:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8397F202144:2021-02-18T19:09:53Z,18:19:00,18:19:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8397F202144:2021-02-18T19:09:53Z,19:45:00,19:54:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8397F202144:2021-02-18T19:09:53Z,20:29:00,20:32:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8397F202144:2021-02-18T19:09:53Z,20:47:00,20:50:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8397F202144:2021-02-18T19:09:53Z,21:26:00,21:26:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8397F221572:2021-02-19T13:09:32Z,18:27:00,18:27:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8397F221572:2021-02-19T13:09:32Z,19:45:00,19:54:00,StopPoint:OCETGV-87575001,1,,0,0,
OCESN8397F221572:2021-02-19T13:09:32Z,20:27:00,20:30:00,StopPoint:OCETGV-87485490,2,,0,0,
OCESN8397F221572:2021-02-19T13:09:32Z,20:45:00,20:48:00,StopPoint:OCETGV-87485300,3,,0,0,
OCESN8397F221572:2021-02-19T13:09:32Z,21:22:00,21:22:00,StopPoint:OCETGV-87485003,4,,1,0,
OCESN8402F151317:2021-02-21T18:50:52Z,07:04:00,07:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8402F151317:2021-02-21T18:50:52Z,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8402F218634:2021-02-19T13:09:32Z,07:04:00,07:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8402F218634:2021-02-19T13:09:32Z,09:08:00,09:08:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8406F154717:2021-02-19T13:09:32Z,08:04:00,08:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8406F154717:2021-02-19T13:09:32Z,10:04:00,10:07:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8406F154717:2021-02-19T13:09:32Z,10:17:00,10:17:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8406F220808:2021-02-19T13:09:32Z,08:04:00,08:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8406F220808:2021-02-19T13:09:32Z,10:01:00,10:04:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8406F220808:2021-02-19T13:09:32Z,10:14:00,10:14:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8408F145290:2021-02-19T13:09:32Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8408F145290:2021-02-19T13:09:32Z,11:08:00,11:08:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8408F155230:2021-02-21T18:50:52Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8408F155230:2021-02-21T18:50:52Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8412F156475:2021-02-20T18:50:55Z,13:04:00,13:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8412F156475:2021-02-20T18:50:55Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8412F192163:2021-02-18T19:09:53Z,13:04:00,13:04:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8412F192163:2021-02-18T19:09:53Z,15:08:00,15:08:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8415F145441:2021-02-19T18:51:30Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8415F145441:2021-02-19T18:51:30Z,18:26:00,18:26:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8418F160230:2021-02-21T18:50:52Z,16:38:00,16:38:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8418F160230:2021-02-21T18:50:52Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8418F208768:2021-02-21T18:50:52Z,16:38:00,16:38:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8418F208768:2021-02-21T18:50:52Z,18:42:00,18:42:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8419F134581:2021-02-21T18:50:52Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8419F134581:2021-02-21T18:50:52Z,21:56:00,21:56:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8419F149053:2021-02-19T13:09:32Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8419F149053:2021-02-19T13:09:32Z,21:56:00,21:56:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8420F158149:2021-02-19T18:51:30Z,17:34:00,17:34:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8420F158149:2021-02-19T18:51:30Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8420F165719:2021-02-19T13:09:32Z,17:34:00,17:34:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8420F165719:2021-02-19T13:09:32Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8421F202809:2021-02-20T18:50:55Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8421F202809:2021-02-20T18:50:55Z,20:49:00,20:52:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8421F202809:2021-02-20T18:50:55Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8421F224683:2021-02-20T18:50:55Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8421F224683:2021-02-20T18:50:55Z,20:56:00,20:59:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8421F224683:2021-02-20T18:50:55Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8430F149819:2021-02-19T18:51:30Z,05:45:00,05:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8430F149819:2021-02-19T18:51:30Z,06:19:00,06:22:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8430F149819:2021-02-19T18:51:30Z,08:11:00,08:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8430F225351:2021-02-21T18:50:52Z,05:45:00,05:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8430F225351:2021-02-21T18:50:52Z,06:19:00,06:22:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8430F225351:2021-02-21T18:50:52Z,08:08:00,08:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8431F202156:2021-02-21T18:50:52Z,06:00:00,06:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8431F202156:2021-02-21T18:50:52Z,07:06:00,07:10:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8431F202156:2021-02-21T18:50:52Z,07:41:00,07:44:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8431F202156:2021-02-21T18:50:52Z,08:48:00,08:48:00,StopPoint:OCETGV INOUI-87581009,3,,1,0,
OCESN8431F209902:2021-02-19T13:09:32Z,06:08:00,06:08:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8431F209902:2021-02-19T13:09:32Z,07:06:00,07:10:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8431F209902:2021-02-19T13:09:32Z,07:41:00,07:44:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8431F209902:2021-02-19T13:09:32Z,08:48:00,08:48:00,StopPoint:OCETGV INOUI-87581009,3,,1,0,
OCESN8432F145764:2021-02-19T13:09:32Z,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8432F145764:2021-02-19T13:09:32Z,07:34:00,07:37:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8432F145764:2021-02-19T13:09:32Z,08:17:00,08:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8432F145764:2021-02-19T13:09:32Z,08:50:00,08:54:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN8432F145764:2021-02-19T13:09:32Z,09:54:00,09:54:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8432F225816:2021-02-21T18:50:52Z,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8432F225816:2021-02-21T18:50:52Z,07:34:00,07:37:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8432F225816:2021-02-21T18:50:52Z,08:17:00,08:20:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
OCESN8432F225816:2021-02-21T18:50:52Z,08:50:00,08:54:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN8432F225816:2021-02-21T18:50:52Z,09:52:00,09:52:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8433F145846:2021-02-19T13:09:32Z,10:06:00,10:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8433F145846:2021-02-19T13:09:32Z,11:13:00,11:17:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8433F145846:2021-02-19T13:09:32Z,11:46:00,11:49:00,StopPoint:OCETGV INOUI-87575001,2,,0,0,
